system,path,name,size,attrhex,attrstr,created,accessed,modified,companyname,filedescription,fileversion,internalname,legalcopyright,originalfilename,productname,productversion,cert_exists,cert_verified,cert_result,cert_comment,cert_signer,cert_type,md5,sha1,sha256
"CrowdResponse","C:\Windows\system32\","mfvfw.dll","44544","0x20","ARCHIVE","2018-09-15T07:38:26Z","2018-09-15T17:40:59Z","2018-09-15T17:40:59Z","Microsoft Corporation","MF VFW MFT","10.0.17763.1 (WinBuild.160101.0800)","MF VFW MFT","&#169; Microsoft Corporation. All rights reserved.","MFVFW.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","5895e2c108f3dc3722706fd8b9ce7073","c09b1d9946e870ab23d99d1108011a599a1627d2","371b4f488b5f037a011555db572d4db3846c1bc11559710790414e147d51bc64"
"CrowdResponse","C:\Windows\system32\","MFWMAAEC.DLL","463872","0x20","ARCHIVE","2018-09-15T07:38:35Z","2018-09-15T17:41:11Z","2018-09-15T17:41:11Z","Microsoft Corporation","Windows Media Audio AEC for Media Foundation","10.0.17763.1 (WinBuild.160101.0800)","mfwmaaec.dll","&#169; Microsoft Corporation. All rights reserved.","mfwmaaec.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","c5aea8bc186bd7fa3f8fd9543fa909db","6b8e239dd68f384b9cf932d13485f069c0020de4","396bc0f03a4542a1cb31f40b656bea7e7926867e8f3eef55ef1d7b3f7efa9348"
"CrowdResponse","C:\Windows\system32\","mgmtapi.dll","23040","0x20","ARCHIVE","2018-09-15T07:28:57Z","2018-09-15T07:28:57Z","2018-09-15T07:28:57Z","Microsoft Corporation","Microsoft SNMP Manager API (uses WinSNMP)","10.0.17763.1 (WinBuild.160101.0800)","mgmtapi.dll","&#169; Microsoft Corporation. All rights reserved.","mgmtapi.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","97ae42bd14e56949ca085380a25e0224","6393fce0ab55a6d5277281045c37715ba86e1725","54cf95104f08b4a90a20ab2d645ecb0f926aec0c2aa07f6cbeeba44a9a1cf8aa"
"CrowdResponse","C:\Windows\system32\","mgmtrefreshcredprov.dll","114688","0x20","ARCHIVE","2018-09-15T07:29:25Z","2023-10-06T17:44:29Z","2018-09-15T07:29:25Z","Microsoft Corporation","Automatic Redeployment Credential Provider","10.0.17763.1 (WinBuild.160101.0800)","mgmtrefreshcredprov.dll","&#169; Microsoft Corporation. All rights reserved.","mgmtrefreshcredprov.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","e0c68836cb7c0f9fb993ba3069e17319","b110e651737e17f83a10d626321df61982c5ea23","4850f0e869c5d8caeaef62b702fdcc6b922df982516a07a5dbafdc50377502af"
"CrowdResponse","C:\Windows\system32\","mi.dll","125440","0x20","ARCHIVE","2018-09-15T07:28:29Z","2023-10-06T17:44:00Z","2018-09-15T07:28:29Z","Microsoft Corporation","Management Infrastructure","10.0.17763.1 (WinBuild.160101.0800)","mi.dll","&#169; Microsoft Corporation. All rights reserved.","mi.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","a6abb00431242a35ea866a182c33b0b0","f2793bb4e111bb706091ce778ef4a48924e1db1b","9ac9d0109e57d9307a64de09143a49dcd15e066d8018dcdcdf0806c8c2b04c14"
"CrowdResponse","C:\Windows\system32\","mibincodec.dll","90624","0x20","ARCHIVE","2018-09-15T07:28:29Z","2018-09-15T07:28:29Z","2018-09-15T07:28:29Z","Microsoft Corporation","Management Infrastructure binary codec component","10.0.17763.1 (WinBuild.160101.0800)","mibincodec.dll","&#169; Microsoft Corporation. All rights reserved.","mibincodec.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","b9b3503129352ac4ef99820f6ee5bc77","a286a50332880966b354c22e60a2736bb0977869","0604f14264c6b413c828e42e5fa96e6069d10776c9c689dcb34a67e0ae2b11f8"
"CrowdResponse","C:\Windows\system32\","Microsoft-Windows-AppModelExecEvents.dll","209408","0x20","ARCHIVE","2018-09-15T07:28:30Z","2018-09-15T07:28:30Z","2018-09-15T07:28:30Z","Microsoft Corporation","AppModel Execution Provider","10.0.17763.1 (WinBuild.160101.0800)","Microsoft-Windows-AppModelExecEvents.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft-Windows-AppModelExecEvents.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","586c0ba0ed03562e748d768f76d05821","c291850e4e3c2c46c9a1a261660d0f22f9456b1f","cab71631f216dd352daf907a3a3c03ca87a45c5d9ae7470caf5c715236194c23"
"CrowdResponse","C:\Windows\system32\","microsoft-windows-battery-events.dll","12288","0x20","ARCHIVE","2018-09-15T07:29:24Z","2018-09-15T07:29:24Z","2018-09-15T07:29:24Z","Microsoft Corporation","Microsoft-Windows-Battery-Events Resources","10.0.17763.1 (WinBuild.160101.0800)","microsoft-windows-battery-events.dll","&#169; Microsoft Corporation. All rights reserved.","microsoft-windows-battery-events.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","ba5999423ea828ba13b2ff26bc2784f2","ab50fad7f62bd2b885b924747c9227163fcdc134","57f2877832df44b20d79f37e2fe1fee38bc293b115995b86ba40b3d71fab57d3"
"CrowdResponse","C:\Windows\system32\","microsoft-windows-hal-events.dll","6656","0x20","ARCHIVE","2018-09-15T07:29:24Z","2018-09-15T07:29:24Z","2018-09-15T07:29:24Z","Microsoft Corporation","Microsoft-Windows-HAL-Events Resources","10.0.17763.1 (WinBuild.160101.0800)","microsoft-windows-hal-events.dll","&#169; Microsoft Corporation. All rights reserved.","microsoft-windows-hal-events.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","bc721f469704ed9a71efe58a452038fa","1069b6c6a2ee9b74f68c3a53d52b9892a6c9ad72","81cf44bbd8c8b30a176b9a33bb7fb611542e63a7d814cd4f6a8c964148970768"
"CrowdResponse","C:\Windows\system32\","Microsoft-Windows-Internal-Shell-NearShareExperience.dll","167424","0x20","ARCHIVE","2018-09-15T07:28:26Z","2018-09-15T07:28:26Z","2018-09-15T07:28:26Z","Microsoft Corporation","NearByShareExperience","10.0.17763.1 (WinBuild.160101.0800)","NearByShareExperience","&#169; Microsoft Corporation. All rights reserved.","NearByShareExperience.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","2d80aa46e641ddf05d282c90dfe173cd","da44312d60474ebf7f3c8c6c44c07afca5cf7760","15c49fe20f6cdd96490d73fe5681f2aad771a41b66f9808835fe838e32486d1d"
"CrowdResponse","C:\Windows\system32\","microsoft-windows-kernel-pnp-events.dll","43008","0x20","ARCHIVE","2018-09-15T07:29:24Z","2023-10-06T17:17:24Z","2018-09-15T07:29:24Z","Microsoft Corporation","Microsoft-Windows-Kernel-Pnp-Events Resources","10.0.17763.1 (WinBuild.160101.0800)","microsoft-windows-kernel-pnp-events.dll","&#169; Microsoft Corporation. All rights reserved.","microsoft-windows-kernel-pnp-events.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","55cd6d60a7a8bc1a1b8a805a09fe073c","52338906527fd35c6e1ae74f766f96c19d8b7136","4dd0eedbbbcb3a4a63e346bcc80d0012cd02df44d147677de41d21b1355394bd"
"CrowdResponse","C:\Windows\system32\","microsoft-windows-kernel-power-events.dll","270336","0x20","ARCHIVE","2018-09-15T07:29:24Z","2023-09-20T11:07:28Z","2018-09-15T07:29:24Z","Microsoft Corporation","Microsoft-Windows-Kernel-Power-Events Resources","10.0.17763.1 (WinBuild.160101.0800)","microsoft-windows-kernel-power-events.dll","&#169; Microsoft Corporation. All rights reserved.","microsoft-windows-kernel-power-events.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","49c280021914c1101138b9c04cebf7cc","81342d657b21bef48428b86a6120f38c5f5b4355","9ea877647bb3541918a5b64cda58146b383cd4e3d8ef10c3c9e47cc2f08d6b6a"
"CrowdResponse","C:\Windows\system32\","microsoft-windows-kernel-processor-power-events.dll","126464","0x20","ARCHIVE","2018-09-15T07:29:24Z","2023-09-20T10:23:44Z","2018-09-15T07:29:24Z","Microsoft Corporation","Microsoft-Windows-Kernel-Processor-Power-Events Resources","10.0.17763.1 (WinBuild.160101.0800)","microsoft-windows-kernel-processor-power-events.dll","&#169; Microsoft Corporation. All rights reserved.","microsoft-windows-kernel-processor-power-events.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","1f84da1e3305994eba78bba7b8b05b05","f9a076d579173b1255f4e2fecb24e0f93ef65d5a","0c6bd74eb0aff6a6bc1800ee8175eb508b58fd1f2f51bc9ded9e33f6cebeac73"
"CrowdResponse","C:\Windows\system32\","Microsoft-Windows-MapControls.dll","113664","0x20","ARCHIVE","2018-09-15T07:28:34Z","2018-09-15T07:28:34Z","2018-09-15T07:28:34Z","Microsoft Corporation","Map Event Resources","10.0.17763.1 (WinBuild.160101.0800)","Microsoft-Windows-MapControls.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft-Windows-MapControls.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","358315c7ee8869e27269f4b1cbe000f8","32dad376c7ad3daf14c49f8a3dffa418f3069017","893d5a72542b5540ace383f57add0e3ef7da71eae2a3d324e179f3bfb69ebeed"
"CrowdResponse","C:\Windows\system32\","Microsoft-Windows-MosHost.dll","8192","0x20","ARCHIVE","2018-09-15T07:28:34Z","2018-09-15T07:28:34Z","2018-09-15T07:28:34Z","Microsoft Corporation","MosHost Event Resources","10.0.17763.1 (WinBuild.160101.0800)","Microsoft-Windows-MosHost.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft-Windows-MosHost.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","c8068e2d92c171136767b74c1c606a92","e9729d70af88563f0f6db9eb8ea3acf3a226402d","390a0a41994ae91944ad7a64f99e8180f1ae2fc3c2dd7e5de7cfd165084899cc"
"CrowdResponse","C:\Windows\system32\","microsoft-windows-pdc.dll","72192","0x20","ARCHIVE","2018-09-15T07:29:24Z","2018-09-15T07:29:24Z","2018-09-15T07:29:24Z","Microsoft Corporation","Microsoft-Windows-Pdc Resources","10.0.17763.1 (WinBuild.160101.0800)","Microsoft-Windows-Pdc.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft-Windows-Pdc.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","36e5f94be71dd2b91ce432df66d9e8dd","6f15b6d459977909a16ac7532a50c470a9147c70","51ede28957b619a3a05eb0ede364707d78e003b3ca395e1a69b5cd5db3a0c4ba"
"CrowdResponse","C:\Windows\system32\","microsoft-windows-power-cad-events.dll","10240","0x20","ARCHIVE","2018-09-15T07:28:22Z","2018-09-15T07:28:22Z","2018-09-15T07:28:22Z","Microsoft Corporation","Microsoft-Windows-Power-CAD-Events Resources","10.0.17763.1 (WinBuild.160101.0800)","Microsoft-Windows-Power-CAD-Events.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft-Windows-Power-CAD-Events.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","ef70e85b4ed82383016a25b63a1e998f","c38e73fd37d67ce5542c1c2e9cbd1dfdd85814a7","02506344ea338915dd1186d8d5db120717288ca19de7ab70cbfa1d4fba8be7d5"
"CrowdResponse","C:\Windows\system32\","microsoft-windows-processor-aggregator-events.dll","4096","0x20","ARCHIVE","2018-09-15T07:29:24Z","2018-09-15T07:29:24Z","2018-09-15T07:29:24Z","Microsoft Corporation","Microsoft-Windows-Processor-Aggregator-Events Resources","10.0.17763.1 (WinBuild.160101.0800)","microsoft-windows-processor-aggregator-events.dll","&#169; Microsoft Corporation. All rights reserved.","microsoft-windows-processor-aggregator-events.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","c93e784154489ddf9f1278db718ef7f2","5ff991c189793aeda0c136ffbd8f2679969c10a3","d953b53defa70eb2b5b6bfae69d85c87187751494ce680240d21694c1aa739f7"
"CrowdResponse","C:\Windows\system32\","microsoft-windows-sleepstudy-events.dll","6656","0x20","ARCHIVE","2018-09-15T07:29:23Z","2018-09-15T07:29:23Z","2018-09-15T07:29:23Z","Microsoft Corporation","Microsoft-Windows-SleepStudy-Events Resources","10.0.17763.1 (WinBuild.160101.0800)","microsoft-windows-sleepstudy-events.dll","&#169; Microsoft Corporation. All rights reserved.","microsoft-windows-sleepstudy-events.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","21261dd72f41d52630778707162717d1","63a5f3535a85770a6de3420494ca7b12d27614ed","dfd2022b996d031fdc7ff31e8d594173db5b7fa3913e5c86792a572b6bcb751d"
"CrowdResponse","C:\Windows\system32\","microsoft-windows-storage-tiering-events.dll","6144","0x20","ARCHIVE","2018-09-15T07:28:42Z","2018-09-15T07:28:42Z","2018-09-15T07:28:42Z","Microsoft Corporation","Microsoft-Windows-Storage-Tiering-Events Resources","10.0.17763.1 (WinBuild.160101.0800)","microsoft-windows-storage-tiering-events.dll","&#169; Microsoft Corporation. All rights reserved.","microsoft-windows-storage-tiering-events.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","a9acd81b41e0055e89270e7424b07798","003e17fa090f0a822d6f695bfa066541dc05adbe","566c5689c23e7305c64bbf0797f883e20941716115a4933e7a8933b72794d88c"
"CrowdResponse","C:\Windows\system32\","microsoft-windows-system-events.dll","434688","0x20","ARCHIVE","2018-09-15T07:28:46Z","2023-10-06T17:39:49Z","2018-09-15T07:28:46Z","Microsoft Corporation","Microsoft-Windows-System-Events Resources","10.0.17763.1 (WinBuild.160101.0800)","microsoft-windows-system-events.dll","&#169; Microsoft Corporation. All rights reserved.","microsoft-windows-system-events.dll.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","a7546a00255ae75c99fa5bb6f543ff22","f69e1029fdd598f92961e6c7bb80667d0c1cdc05","28ec138264e7d234f807eaa146ae461719b591a260189de1a1fbfeb4a5ce230e"
"CrowdResponse","C:\Windows\system32\","Microsoft-WindowsPhone-SEManagementProvider.dll","2560","0x20","ARCHIVE","2018-09-15T07:28:34Z","2018-09-15T07:28:34Z","2018-09-15T07:28:34Z","Microsoft Corporation","Microsoft-WindowsPhone-SEManagementProvider","10.0.17763.1 (WinBuild.160101.0800)","Microsoft-WindowsPhone-SEManagementProvider","&#169; Microsoft Corporation. All rights reserved.","Microsoft-WindowsPhone-SEManagementProvider.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","21d71a884fe7ade11a20cfcccb20d43f","7c3834abd0e34b25232c0986dad1b13ef9822b93","5897874018108fe3c8a41561442cc8a439af1c15a7f227ffe87b7265a58a6355"
"CrowdResponse","C:\Windows\system32\","Microsoft.Bluetooth.Proxy.dll","268800","0x20","ARCHIVE","2018-09-15T07:28:38Z","2023-10-06T17:37:19Z","2018-09-15T07:28:38Z","Microsoft Corporation","Microsoft Bluetooth COM Proxy DLL","10.0.17763.1 (WinBuild.160101.0800)","Microsoft.Bluetooth.Proxy.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft.Bluetooth.Proxy.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","102c0c7e4817b440ca2e7de07055c3d4","e250fb571aaeb6d4926eff42efbe89b13e2a3852","92f48e8ed381741a4564ef6278ec5f8fa8f828ec9c0f0afd5bcadf8baefb89ac"
"CrowdResponse","C:\Windows\system32\","Microsoft.Bluetooth.Service.dll","3630080","0x20","ARCHIVE","2018-09-15T07:28:36Z","2023-09-20T10:23:44Z","2018-09-15T07:28:36Z","Microsoft Corporation","Microsoft.Bluetooth.Service DLL","10.0.17763.1 (WinBuild.160101.0800)","Microsoft.Bluetooth.Service.dll","&#169; Microsoft Corporation. All rights reserved.","Microsoft.Bluetooth.Service.dll","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","7ca2475b616052f96abc9417d7506e51","861065d81aa33038b00856055c45c2e4d253846e","331fcbded1176ff092538297cd75da992752a53d410a8c27a225b9cfb2b15349"
